,argument,sa_argument,hypothesis,is_fallacy 
464,"As Global Climate Changes makes the planet more inhospitable in the short to mid term, Humanity will become united in adapting to the ""Common Enemy"" that we will make of the volatile climate. And, whilst over the long term, we will adapt and surmount the challenges posed by rapid Climate Change, we will also find ourselves stronger and more united for having survived the Climate fight--Humanity united in comradery through the battles of ""The Great Anthropocene War ""","As Global MSK<0> MSK<6> makes the planet more inhospitable in the short to mid MSK<1> , MSK<2> will become MSK<3> in MSK<4> to the "" Common Enemy "" that MSK<5> will make of the volatile MSK<0> . And , whilst over the long MSK<1> , MSK<5> will MSK<4> and surmount the challenges posed by rapid MSK<0> MSK<6> , MSK<5> will also find MSK<5> stronger and more MSK<3> for having survived the MSK<0> MSK<7> -- MSK<2> united in comradery through the MSK<7> of "" The Great Anthropocene War "" ",This argument is fallacious.,0
465,"If we believe in free will, the actions which have contributed to climate change are those of humans alone. The fact that the Earth would be perfectly habitable in the absence of climate change is sufficient evidence to say that a God, to the extent that they can, has structured the world to support human life.","If we believe in free will , the actions which have contributed to MSK<1> are those of MSK<2> alone . The fact that the Earth would be perfectly habitable in the absence of MSK<1> is sufficient evidence to say that a God , to the extent that they can , has structured the world to support MSK<2> life . ",This argument is fallacious.,0
466,"The Trans Mountain Pipeline expansion project would triple the transportation capacity of the existing pipeline to about 900,000 barrels of oil per day, resulting in an additional 13.5 to 17 megatons of GHG emissions per year \(which is equivalent to adding 3 million cars on the road\).","The MSK<0> expansion project would triple the transportation capacity of MSK<0> to about 900,000 barrels of oil per day , resulting in an additional 13.5 to 17 megatons of GHG emissions per year \ ( which is equivalent to adding 3 million cars on the road \ ) . ",This argument is fallacious.,0
467,"Currently, Canada has only about 0.5% of the world’s population, but its domestic emissions are four times the proportion warranted by its population.","Currently , MSK<0> has only about 0.5 % of MSK<1> , but MSK<0> domestic emissions are four times the proportion warranted by MSK<1> . ",This argument is fallacious.,0
468,"This sets Timmerman's apart from Weber, his biggest rival, who has been accused of having a ""green hole in his campaign for the presidency.","This sets Timmerman 's apart from MSK<0> , MSK<0> biggest rival , who has been accused of having a "" green hole in MSK<0> campaign for the presidency . ",This argument is fallacious.,0
469,"The Eurobarometer is from 2018. A lot has changed since then. In Germany, the most pressing issue right now is climate change, due to a very recent rise, as surveys show","The Eurobarometer is from 2018 . A lot has MSK<0> since then . In Germany , the most pressing issue right now is climate MSK<0> , due to a very recent rise , as surveys show ",This argument is fallacious.,0
470,"Exxon’s climate change studies have been in line with the scientific thinking of the time which acknowledged that climate change was real and was caused by humans. However, Exxon’s statements to the broader public, which reached a much larger audience, expressed doubt about climate change.","MSK<0> ’s MSK<2> studies have been in line with the scientific thinking of the time which acknowledged that MSK<2> was real and was caused by humans . However , MSK<0> ’s statements to the broader public , which reached a much larger audience , expressed doubt about MSK<2> . ",This argument is fallacious.,0
471,"This is a poor analogy: climate change is far more scientific and measurable than sexuality. While there is irrefutable, factual evidence for climate change, there is no way to conclusively and objectively prove that individuals are or are not 'Born This Way'.","This is a poor analogy : MSK<0> is far more scientific and measurable than sexuality . While there is irrefutable , factual evidence for MSK<0> , there is no MSK<1> to conclusively and objectively prove that individuals are or are not ' Born This MSK<1> ' . ",This argument is fallacious.,0
472,"In time of climate change, continuing the sled race increasingly puts dogs in danger considering that there is less snowfall each year, making the trail more and more dangerous.","In time of climate change , continuing the sled race increasingly puts dogs in MSK<0> considering that there is less snowfall each year , making the trail more and more MSK<0> . ",This argument is fallacious.,0
473,"History has shown that the scope of our empathy is steadily expending: from families to tribes, from cities to nation states - and, most likely, next to humanity as a whole, as is visible in global efforts such as the fight against climate change.","History has shown that the scope of our empathy is steadily expending : from families to tribes , from cities to nation states - and , most likely , next to humanity as a whole , as is visible in global efforts such as the fight against climate change . ",This argument is fallacious.,0
474,"The Republican stance on climate change is, by that logic, not evidence of uninformed politicians but of politicians who value political gain over truth. The cited article even says so.","The Republican stance on climate change is , by that logic , not evidence of uninformed MSK<0> but of MSK<0> who value political gain over truth . The cited article even says so . ",This argument is fallacious.,0
475,"There is no clear proof that predators are the only threat to the bird population. Other factors being : loss of habitat, de-forestation, climate change, food availability or other externalities.nzbirdsonline.org.nz","There is no clear proof that predators are the only threat to the bird population . Other factors being : loss of habitat , de-forestation , climate change , food availability or other externalities.nzbirdsonline.org.nz ",This argument is fallacious.,0
476,"Of course not, however, it may help us to live permanently on planets with harsh climates","Of course not , however , it may help us to live permanently on planets with harsh climates ",This argument is fallacious.,0
477,"The vast majority of pollinators are wild Pollinators are under threat and the number of bees all over the world is declining yet in the 43-year history of the Endangered Species Act, not a single species had been granted protection, despite a huge decline in wild bee populations. 7 species of bees are currently listed as endangered species.","The vast majority of MSK<0> are MSK<1> MSK<0> are under threat and the number of MSK<2> all over the world is MSK<3> yet in the 43 - year history of the Endangered MSK<4> Act , not a single MSK<4> had been granted protection , despite a huge MSK<3> in MSK<1> MSK<2> populations . 7 MSK<4> of MSK<2> are currently listed as endangered MSK<4> . ",This argument is fallacious.,0
