Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,source_article,updated_label,masked_articles,Unnamed: 0.3,is_fallacy 
1643,1643,1643,1643,1343,1343,1343,1343,1343,1343,1343,1346,2146,,"Yes, I do think that all drunk drivers should go to prison, but your honor, he is my son!  He is a good boy who just made a mistake!",intentional,"Yes , MSK<0> do think that all drunk drivers should go to prison , but your honor , MSK<1> is MSK<0> son ! MSK<1> is a good boy who just made a mistake ! ",1343.0,1
1644,1644,1644,1644,1344,1344,1344,1344,1344,1344,1344,1347,2023,,Of course we should buy an Apple computer whenever we need a new computer. We have been buying Apple as far back as anyone can remember!,fallacy of credibility,Of course MSK<0> should MSK<1> an MSK<2> MSK<3> whenever MSK<0> need a new MSK<3> . MSK<0> have been MSK<1> MSK<2> as far back as anyone can remember ! ,1344.0,1
1645,1645,1645,1645,1345,1345,1345,1345,1345,1345,1345,1348,2202,,"The administration of echinocandins in this patient has been a very successful choice. Fever has subsided, along with the rest of the septic manifestations, in less than 48 hours. The chronological correlation suffices for me. I am convinced it was a fungal infection.",false causality,"The administration of echinocandins in this patient has been a very successful choice . Fever has subsided , along with the rest of the septic manifestations , in less than 48 hours . MSK<0> suffices for MSK<1> . MSK<1> am convinced MSK<0> was a fungal infection . ",1345.0,1
1646,1646,1646,1646,1346,1346,1346,1346,1346,1346,1346,1349,2064,,"Aaron Rodgers says you should get State Farm Insurance on your home, car, motorcycle, or trailer!",fallacy of credibility,"MSK<0> says MSK<0> should get State Farm Insurance on MSK<0> home , car , motorcycle , or trailer ! ",1346.0,1
1647,1647,1647,1647,1347,1347,1347,1347,1347,1347,1347,1350,1556,,"The museum's new gemstones and precious minerals exhibit needs more security guards. If you don't agree, then you must be planning to steal a piece of the exhibit.",false dilemma,"The museum 's new MSK<2> and MSK<2> MSK<2> MSK<0> needs more security guards . If MSK<1> don't agree , then MSK<1> must be planning to steal a piece of the MSK<0> . ",1347.0,1
1648,1648,1648,1648,1348,1348,1348,1348,1348,1348,1348,1351,1244,,"""That's why, under my plan, individuals will be required to carry basic health insurance -- just as most states require you to carry auto insurance. Likewise, businesses will be required to either offer their workers health care, or chip in to help cover the cost of their workers."" President Obama on Universal Health Coverage (some feel that health insurance and car insurance are different on many fundamental aspects, and this is a bad comparison)",fallacy of logic,""" That 's why , under my plan , individuals will be MSK<0> to MSK<1> basic MSK<2> MSK<3> -- just as most states MSK<0> you to MSK<1> auto MSK<3> . Likewise , MSK<4> will be MSK<0> to either offer MSK<4> MSK<5> MSK<2> care , or chip in to help cover the cost of MSK<4> MSK<5> . "" President Obama on Universal MSK<2> Coverage ( some feel that MSK<6> are different on many fundamental aspects , and MSK<6> is a bad comparison ) ",1348.0,1
1649,1649,1649,1649,1349,1349,1349,1349,1349,1349,1349,1352,1296,,"Doctors refer to medical books all the time when they are treating patients. In the same way, I should be allowed to use a text book in my medical exam.",fallacy of logic,"MSK<0> refer to MSK<1> MSK<2> all the time when MSK<0> are treating patients . In the same way , MSK<3> should be allowed to use a text MSK<2> in MSK<3> MSK<1> exam . ",1349.0,1
1650,1650,1650,1650,1350,1350,1350,1350,1350,1350,1350,1353,1868,,"Mining may destroy the environment, but how about the people whose jobs will be affected? Should we ban it?",fallacy of relevance,"Mining may destroy MSK<0> , but how about the people whose jobs will be affected ? Should we ban MSK<0> ? ",1350.0,1
1651,1651,1651,1651,1351,1351,1351,1351,1351,1351,1351,1354,1422,,"That lady had a rough day today. She woke up late, she was not able to eat breakfast, she missed the train and was late for work. My heart aches for this poor lady.",appeal to emotion,"MSK<0> had a rough day today . MSK<0> woke up MSK<1> , MSK<0> was not able to eat breakfast , MSK<0> missed the train and was MSK<1> for work . My heart aches for MSK<0> . ",1351.0,1
1652,1652,1652,1652,1352,1352,1352,1352,1352,1352,1352,1355,389,,"Besides charities, comfort, community cohesion, rehabilitation, and helping children learn values, religion poisons everything.",faulty generalization,"Besides charities , comfort , community cohesion , rehabilitation , and helping children learn values , religion poisons everything . ",1352.0,1
1653,1653,1653,1653,1353,1353,1353,1353,1353,1353,1353,1356,2107,,What is The Texas Sharpshooter?,intentional,What is The Texas Sharpshooter ? ,1353.0,1
1654,1654,1654,1654,1354,1354,1354,1354,1354,1354,1354,1357,814,,"In Act 1, Juror Seven says, ""There are still eleven of us who think he's guilty. You're alone."" His attempt to use numbers to persuade Eight is:",ad populum,"In Act 1 , Juror Seven says , "" There are still eleven of us who think MSK<0> 's guilty . You 're alone . "" MSK<0> attempt to use numbers to persuade Eight is : ",1354.0,1
1655,1655,1655,1655,1355,1355,1355,1355,1355,1355,1355,1358,159,,Happy families make happy children.,faulty generalization,MSK<0> families make MSK<0> children . ,1355.0,1
1656,1656,1656,1656,1356,1356,1356,1356,1356,1356,1356,1359,1071,,"""We will teach this miserable traitor(Snowball) that he cannot undo our work so easily.""",ad hominem,""" MSK<0> will teach MSK<1> ( Snowball ) that MSK<1> can not undo MSK<0> work so easily . "" ",1356.0,1
1657,1657,1657,1657,1357,1357,1357,1357,1357,1357,1357,1360,1633,,"Hillary Clinton wants to take your guns away, and she wants to abolish the Second Amendment.",false dilemma,"MSK<0> MSK<1> to take MSK<0> guns away , and MSK<0> MSK<1> to abolish the Second Amendment . ",1357.0,1
1658,1658,1658,1658,1358,1358,1358,1358,1358,1358,1358,1361,2382,,One day robots will enslave us all. It's true. My computer science teacher says so.,fallacy of credibility,One day robots will enslave us all . It 's true . My computer science teacher says so . ,1358.0,1
1659,1659,1659,1659,1359,1359,1359,1359,1359,1359,1359,1362,790,,"In this election, we've seen the highest voter turnout ever recorded. If you have any doubts about Tyler Espinoza's qualifications, just look at how many people have come out to vote for him.",ad populum,"In this MSK<1> , we 've seen the highest MSK<1> turnout ever recorded . If you have any doubts about MSK<0> qualifications , just look at how many people have come out to vote for MSK<0> . ",1359.0,1
1660,1660,1660,1660,1360,1360,1360,1360,1360,1360,1360,1363,1457,,Won't you give the abandoned puppy a home?,appeal to emotion,Won't you give the abandoned puppy a home ? ,1360.0,1
1661,1661,1661,1661,1361,1361,1361,1361,1361,1361,1361,1364,166,,"Asians make lousy athletes, but do well at the Math Olympiad.",faulty generalization,"Asians make lousy athletes , but do well at the Math Olympiad . ",1361.0,1
1662,1662,1662,1662,1362,1362,1362,1362,1362,1362,1362,1365,2111,,A woman decides to visit a certain doctor after only asking advice on the best doctors from ONE friend.,intentional,A woman decides to visit a certain MSK<0> after only asking advice on the best MSK<0> from ONE friend . ,1362.0,1
1663,1663,1663,1663,1363,1363,1363,1363,1363,1363,1363,1366,713,,Being overweight leads to a shortened lifespan because it's unhealthy.,circular reasoning,Being MSK<0> leads to a shortened lifespan because MSK<0> 's unhealthy . ,1363.0,1
1664,1664,1664,1664,1364,1364,1364,1364,1364,1364,1364,1367,1038,,"""Who are you to ask fast food restaurants to give us nutritional facts? I saw you eat Taco Bell last night!""",ad hominem,""" Who are MSK<0> to ask fast food restaurants to give us nutritional facts ? MSK<0> saw MSK<0> eat Taco Bell last night ! "" ",1364.0,1
1665,1665,1665,1665,1365,1365,1365,1365,1365,1365,1365,1368,681,,"""The BP Oil rig exploded causing many marine mammals to die."" This illustrates that the BP oil rig was bad and caused animals to die.",circular reasoning,""" MSK<0> exploded MSK<1> many marine MSK<3> to MSK<2> . "" This illustrates that MSK<0> was bad and MSK<1> MSK<3> to MSK<2> . ",1365.0,1
1666,1666,1666,1666,1366,1366,1366,1366,1366,1366,1366,1369,2196,,"“Animal experimentation reduces our respect for life. If we don’t respect life, we are likely to be more and more tolerant of violent acts like war and murder. Soon our society will become a battlefield in which everyone constantly fears for their lives. It will be the end of civilization. To prevent this terrible consequence, we should make animal experimentation illegal right now.”",faulty generalization,"MSK<6> MSK<0> reduces MSK<1> MSK<2> for MSK<3> . If MSK<1> do n’t MSK<2> MSK<3> , MSK<1> are likely to be more and more tolerant of violent acts like war and murder . Soon MSK<4> will become a battlefield in which MSK<5> constantly fears for MSK<5> MSK<3> . MSK<4> will be the end of civilization . To prevent this terrible consequence , MSK<1> should make MSK<0> illegal right now . MSK<6> ",1366.0,1
1667,1667,1667,1667,1367,1367,1367,1367,1367,1367,1367,1370,610,,"Witchcraft remains our most urgent spiritual problem because it threatens our very souls.",circular reasoning,MSK<0> remains MSK<1> most urgent spiritual problem because MSK<0> threatens MSK<1> very souls . ,1367.0,1
1668,1668,1668,1668,1368,1368,1368,1368,1368,1368,1368,1371,623,,"The number of pirates in existence decreased as the global average temperature rose. Therefore, we can conclude that hotter weather reduces piracy.",circular reasoning,"The number of MSK<0> in existence MSK<1> as the global average temperature rose . Therefore , we can conclude that hotter weather MSK<1> MSK<0> . ",1368.0,1
1669,1669,1669,1669,1369,1369,1369,1369,1369,1369,1369,1372,2123,,A real video game would include set goals!,intentional,A real video game would include set goals ! ,1369.0,1
1670,1670,1670,1670,1370,1370,1370,1370,1370,1370,1370,1373,2251,,"“I know the exam is graded based on performance, but you should give me an A. My cat has been sick, my car broke down, and I’ve had a cold, so it was really hard for me to study!”",appeal to emotion,"MSK<1> MSK<0> know the exam is graded based on performance , but you should give MSK<0> an A. MSK<0> cat has been sick , MSK<0> broke down , and MSK<0> ’ve had a cold , so coref1 was really hard for MSK<0> to study ! MSK<1> ",1370.0,1
1671,1671,1671,1671,1371,1371,1371,1371,1371,1371,1371,1374,1375,,"Which fallacy am I? Combining facts and evidence with words that stir up emotion, with the attempt to manipulate others into accepting the truth of the argument.",appeal to emotion,"Which fallacy am I ? Combining facts and evidence with words that stir up emotion , with the attempt to manipulate others into accepting the truth of the argument . ",1371.0,1
1672,1672,1672,1672,1372,1372,1372,1372,1372,1372,1372,1375,1683,,"You support capital punishment just because you want an “eye for an eye,” but I have several good reasons to believe that capital punishment is fundamentally wrong…",fallacy of extension,"MSK<0> support MSK<1> just because MSK<0> want an MSK<3> MSK<2> for an MSK<2> , MSK<3> but I have several good reasons to believe that MSK<1> is fundamentally wrong … ",1372.0,1
1673,1673,1673,1673,1373,1373,1373,1373,1373,1373,1373,1376,2116,,"My political candidate gives 10% of his income to the needy, goes to church every Sunday, and volunteers one day a week at a homeless shelter. Therefore, he is honest and morally straight. Explanation: What information was left out of the example is that this same candidate gives 10% of his income to needy prostitutes in exchange for services, goes to the bar every Sunday after church (and sometimes before), and only works at the homeless shelter to get clients for his drug dealing business.",intentional,"MSK<0> gives MSK<1> % of MSK<2> to the MSK<3> , goes to MSK<4> MSK<5> , and volunteers one day a week at MSK<6> . Therefore , MSK<0> is honest and morally straight . Explanation : What information was left out of the example is that MSK<0> gives MSK<1> % of MSK<2> to MSK<3> prostitutes in exchange for services , goes to the bar MSK<5> after MSK<4> ( and sometimes before ) , and only works at MSK<6> to get clients for MSK<0> drug dealing business . ",1373.0,1
1674,1674,1674,1674,1374,1374,1374,1374,1374,1374,1374,1377,1045,,"I’m know Joe Bob’s my boss, but I’m not going to take orders from someone who can’t even dress professionally for work.",ad hominem,"MSK<0> ’m know Joe Bob ’s MSK<0> boss , but MSK<0> ’m not going to take orders from someone who ca n’t even dress professionally for work . ",1374.0,1
1675,1675,1675,1675,1375,1375,1375,1375,1375,1375,1375,1378,2313,,"A year is 365 days long, so I celebrate my birthday every 365 days.",faulty generalization,"A year is MSK<1> long , so MSK<2> celebrate MSK<2> birthday every MSK<1> . ",1375.0,1
