Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,key,edited,votes,created,text,parent_text,parent_relation,grand_parent_text,author,relation,score,masked_articles,is_fallacy
439,439,439,439,439,439,1634.3366,1507970597248,,1507970597248,"UBI helps address climate change by reducing commuting time, office space, and consumerism. It allows people to engage in enriching low-carbon activities such as small-scale farming, art, and study.",Wealthy countries should provide citizens with a universal basic income \(UBI\).,0.0,,64864281-d828-4cc9-b308-476dbcb58c3f,1,0.0,"MSK<0> helps address climate change by reducing commuting time , office space , and consumerism . MSK<0> allows people to engage in enriching low - carbon activities such as small - scale farming , art , and study . ",0
440,440,440,440,440,440,1634.263,1479944098601,,1479944098601,"Inefficient industries such as mining and coal extraction, which has been proposed to assist in funding UBI, are also environmentally disastrous and in some cases contribute massively to climate change","The capitalist idea of hard work has also been used to justify the state propping up totally inefficient or dying industries, rather than embracing new technology \(see the coal industry, for example\). This is politically necessary because people are terrified of losing their job or having to re-train. A UBI provides some security to offset this.",-1.0,"The public is reluctant to fund welfare because our society has deeply ingrained the capitalist idea of rewarding individuals for effort and working hard. Hard work is seen as a virtue, and something deserving of reward, and those with wealth they have not themselves earned \(for example, the rich children of billionaires\) are vilified.",83dcacbc-f76b-46f0-96b7-90d60b84702a,1,0.0,"Inefficient industries such as mining and coal extraction , which has been proposed to assist in funding UBI , are also environmentally disastrous and in some cases contribute massively to climate change ",0
441,441,441,441,441,441,16485.174,1541702520870,,1541702520870,"A 2011 study estimates that the environmental impact at-scale of lab-grown meats would be drastically lower than traditional farmland in terms of land area, water usage, and greenhouse gas emissions. Energy use is comparable. Since the precursor to the meat protein is cyanobacteria \(not synthesized from scratch\), there are essentially no toxic chemicals used in the production process.",Livestock produce large amounts of methane which is an even worse greenhouse gas then carbon dioxide. The agricultural industry produces some 14% of the world's greenhouse gases.,1.0,"It will be much better for the environment, as conventional factory farming plays a huge part in greenhouse gases.",2e489d89-9e53-474a-ac74-e747080c43d0,1,0.0,"A 2011 study estimates that the environmental impact at - scale of lab - grown MSK<0> would be drastically lower than traditional farmland in terms of land area , water MSK<1> , and greenhouse gas emissions . Energy MSK<1> is comparable . Since the precursor to the MSK<0> protein is cyanobacteria \ ( not synthesized from scratch \ ) , there are essentially no toxic chemicals MSK<1> in the production process . ",0
442,442,442,442,442,442,16560.187,1541793732243,,1541793732243,"Human's have only caused harm to the Earth, including harvesting natural resources, extinguishing wildlife, changing the atmosphere and the climate. Humans have done very little good for the Earth.","Human good is limited to acts which have benefited some humans and some animals. Most humans and animals that have benefited from humans have also suffered at the hands of humans. In contrast, there are many humans and animals who've never benefited from humans but have suffered greatly.",1.0,"The world is the planet Earth and all life upon it, including human civilization. When considering the overall harm caused by humans upon everything in the world in comparison to all good that humans have created, it's clear that humans have caused more harm than good.",b5385024-b7a2-4f0f-9c88-081ea7067107,1,0.0,"MSK<0> 's have only caused harm to MSK<1> , including harvesting natural resources , extinguishing wildlife , changing the atmosphere and the climate . MSK<0> have done very little good for MSK<1> . ",0
443,443,443,443,443,443,16591.47,1557547107379,,1557547107379,"The cause of human extinction will not be military violence, but it will be the effects of global warming, which is a\) caused by humans and b\) already causing a mass extinction.",World GDP expenditure in military has decreased significantly since the 60's.,-1.0,Humans will be responsible for their own exctinction,0ae4a6f4-4190-4458-8078-48edb1412bb5,-1,0.0,"MSK<0> will not be military violence , but MSK<0> will be the effects of global warming , which is a \ ) MSK<1> by humans and b \ ) already MSK<1> a mass extinction . ",0
444,444,444,444,444,444,16729.183,1526789826710,,1526789826710,"The final bill for SRM deployment seems likely to be substantially higher than the few billions dollars projected for delivering aerosols to the atmosphere because of hidden costs like climate impact, security, monitoring.
Reynolds, Parker, Irvine
onlinelibrary.wiley.com",SRM is not costly.,1.0,"From a political and social standpoint, we should invest in solar geoengineering research.",c0d5f1ed-2063-4306-a532-8a6916f8f274,-1,0.0,"The final bill for SRM deployment seems likely to be substantially higher than the few billions dollars projected for delivering aerosols to the atmosphere because of hidden costs like climate impact , security , monitoring . Reynolds , Parker , Irvine onlinelibrary.wiley.com ",0
445,445,445,445,445,445,16729.187,1525109340502,,1525109340502,"For an effect equivalent to the amount of 1989 US emissions, the cost of implementation by naval rifles is in the $0.25-0.5 billion range, and even less by aircraft.
\(National Academy of Sciences, 1992; cited in Harding & Moreno-Cruz agupubs.onlinelibrary.wiley.com",Several engineering studies have estimated that SRM technologies are low-cost.,1.0,SRM is not costly.,c0d5f1ed-2063-4306-a532-8a6916f8f274,1,0.0,"For an effect equivalent to the amount of MSK<1> US emissions , the cost of implementation by naval rifles is in the $ MSK<0> - MSK<0> billion range , and even less by aircraft . \ ( National Academy of Sciences , MSK<1> ; cited in Harding & Moreno - Cruz agupubs.onlinelibrary.wiley.com ",0
446,446,446,446,446,446,16729.189,1525109606286,,1525109606286,"More robust quantitative analysis is needed to determine costs, such as integrated assessment models \(IAM\), and disintegrated climate-economy model \(DICE\).
\(Harding & Moreno-Cruz
agupubs.onlinelibrary.wiley.com",Several engineering studies have estimated that SRM technologies are low-cost.,1.0,SRM is not costly.,c0d5f1ed-2063-4306-a532-8a6916f8f274,-1,0.0,"More robust quantitative analysis is needed to determine costs , such as integrated assessment MSK<0> \ ( IAM \ ) , and disintegrated climate - economy MSK<0> \ ( DICE \ ) . \ ( Harding & Moreno - Cruz agupubs.onlinelibrary.wiley.com ",0
447,447,447,447,447,447,16729.215,1531373288579,,1531373288579,"More robust quantitative analysis is needed to determine costs, such as integrated assessment models \(IAM\), and disintegrated climate-economy model \(DICE\).
\(Harding & Moreno-Cruz
agupubs.onlinelibrary.wiley.com","There have been no definitive cost studies, and estimates of large-scale government projects are always too low.
\(Robock\)
atmos.washington.edu",-1.0,Relatively inexpensive technology,c0d5f1ed-2063-4306-a532-8a6916f8f274,1,0.0,"More robust quantitative analysis is needed to determine costs , such as integrated assessment MSK<0> \ ( IAM \ ) , and disintegrated climate - economy MSK<0> \ ( DICE \ ) . \ ( Harding & Moreno - Cruz agupubs.onlinelibrary.wiley.com ",0
448,448,448,448,448,448,16729.116,1525108371634,,1525108371634,"The terms of the Use of Environmental Modification Techniques \(ENMOD\) explicitly prohibits the ""military or any other hostile use of environmental modification techniques having widespread, long-lasting or severe effects as the means of destruction, damage, or injury to any other State Party."" Any geoengineering scheme that adversely affects regional climate would violate ENMOD.
\(Robock\)
atmos.washington.edu","Presupposes a strong institutional framework which is not available. Our social and institutional systems are not capable of controlling risk technologies on a long time scale. 
\(Corner & Pidgeon\)
",-1.0,Appropriate institutional/governance frameworks can be established.,c0d5f1ed-2063-4306-a532-8a6916f8f274,-1,0.0,"The terms of the MSK<0> of MSK<4> \ ( MSK<3> \ ) explicitly prohibits the "" military or any other hostile MSK<0> of MSK<4> having widespread , long - lasting or severe effects as the means of destruction , damage , or injury to any other State Party . "" Any geoengineering scheme that adversely affects regional climate would violate MSK<3> . \ ( Robock \ ) atmos.washington.edu ",0
449,449,449,449,449,449,16729.5,1519515101930,,1519515101930,"By highlighting the limits of climate engineering, R&D will underline the importance of mitigation. \(Cited as Keith, Lovelock by Betz\)
",Could distract from mitigation,-1.0,It is ethical for us to pursue solar geoengineering research.,c0d5f1ed-2063-4306-a532-8a6916f8f274,-1,0.0,"By highlighting the limits of climate engineering , R&D will underline the importance of mitigation . \ ( Cited as Keith , Lovelock by Betz \ ) ",0
450,450,450,450,450,450,16729.9,1519517446104,,1519517446104,"Widens existing global socio-economic inequalities, instead of reducing them.
\(Betz, not cited\)
",Will perpetuate inequality,-1.0,It is ethical for us to pursue solar geoengineering research.,c0d5f1ed-2063-4306-a532-8a6916f8f274,1,0.0,"Widens MSK<0> , instead of reducing MSK<0> . \ ( Betz , not cited \ ) ",0
451,451,451,451,451,451,17715.1239,1542991333973,,1542991333973,"Not all crops will suffer as a result of climate change. Wheat, canola, and soybeans grow better when exposed to increased CO2 levels.",Climate change will make it difficult for many parts of the world to continue to grow conventional crops. New genetically modified crops are needed to ensure these regions can continue to produce sufficient food.,1.0,"Such a ban would slow down innovation in food crop and livestock research, by limiting innovation through genetic modification.",57bf60ab-d11b-420b-88b6-95d7b1238b71,-1,0.0,"Not all crops will suffer as a result of climate change . Wheat , canola , and soybeans grow better when exposed to increased CO2 levels . ",0
