,argument,sa_argument,hypothesis,is_fallacy
533,Millions of people around the world with different backgrounds have prayed and received confirmation from God through promptings of the holy ghost that the Book of Mormon is true.,Millions of people around the world with different backgrounds have prayed and received confirmation from God through promptings of the holy ghost that the Book of Mormon is true . ,This argument is fallacious.,1.0
534,"The legalization of slavery also makes sense from an economic point of view, but economics should not override human welfare.","The legalization of slavery also makes sense from an MSK<0> point of view , but MSK<0> should not override human welfare . ",This argument is fallacious.,1.0
535,If we apply inference to the best hypothesis to an attempt to explain the origin of the complex specified digital information found in DNA we find an intelligent mind is the only cause for which we have observational experience as minds are known to create information.,If MSK<0> apply inference to the best hypothesis to an attempt to explain the origin of the complex specified digital MSK<1> MSK<2> in DNA MSK<0> MSK<2> an intelligent MSK<3> is the only cause for which MSK<0> have observational experience as MSK<3> are known to create MSK<1> . ,This argument is fallacious.,1.0
536,"Just because DNA and other types of digital codes share one thing in common, information, this doesn't mean they share something else in common, an intelligent creator. This is commonly know as the false analogy fallacy","Just because MSK<0> MSK<1> one thing in MSK<2> , information , MSK<0> doesn't mean MSK<0> MSK<1> something else in MSK<2> , an intelligent creator . MSK<0> is commonly know as the false analogy fallacy ",This argument is fallacious.,1.0
537,The accusation of a false analogy is unjustified. For it to be a false analogy the differences would have to be more significant than the similarties. This is not the case with the coded information in DNA and that produced by human minds.,MSK<0> is unjustified . For MSK<0> to be a false analogy the differences would have to be more significant than the similarties . This is not the case with the coded information in DNA and that produced by human minds . ,This argument is fallacious.,1.0
538,"The selection process for applications to a mathematics course must act on students, not traits like mathematical ability, but we would nevertheless find that students at a highly competitive maths course are much better at maths than the average person on the street, suggesting that this kind of limitation on selection processes is not very limiting.","The MSK<1> for applications to a MSK<4> MSK<2> must act on MSK<3> , not traits like MSK<4> ability , but we would nevertheless find that MSK<3> at a highly competitive MSK<4> MSK<2> are much better at MSK<4> than the average person on the street , suggesting that this kind of MSK<5> on MSK<1> is not very MSK<5> . ",This argument is fallacious.,1.0
539,"Empirical evidence cannot indicate the non-existence of morality, rationality, beauty, and other metaphysical concepts such as a deity.","Empirical evidence can not indicate the non-existence of morality , rationality , beauty , and other metaphysical concepts such as a deity . ",This argument is fallacious.,1.0
540,The alleged inconsistency depends on an unproven assumption: that a perfect God could not have any good reason to allow sin for a while.,The alleged inconsistency depends on an unproven assumption : that a perfect God could not have any good reason to allow sin for a while . ,This argument is fallacious.,1.0
541,"Each atomic model is better than the previous one because the scientific method is used. The same method cannot be applied to religion. Therefore, there is no way to prove that the current idea of God is closer to the truth.","Each atomic model is better than the previous one because MSK<0> is used . MSK<0> can not be applied to religion . Therefore , there is no way to prove that the current idea of God is closer to the truth . ",This argument is fallacious.,1.0
542,What a child is fed and what activities are allowed also modifies the child's body permanently. Allowing a child to choose is neglectful parenting.,MSK<0> is fed and what activities are MSK<1> also modifies MSK<0> body permanently . MSK<1> a child to choose is neglectful parenting . ,This argument is fallacious.,1.0
543,"As all the man made Gods are of the' irrational, supernatural occult' they are the opposite to rationality and therefore could not be understood or explained by any process of logic.","As all the man made MSK<0> are of the ' irrational , supernatural occult ' MSK<0> are the opposite to rationality and therefore could not be understood or explained by any process of logic . ",This argument is fallacious.,1.0
544,"Accepting the Anthropic Principle would be like being dragged before a firing squad of 100 trained marksmen. Upon firing, all 100 miss. The subject would not conclude that he shouldn’t be surprised at the improbability of all the marksmen missing. He would not say, “since I am here, there’s nothing to be explained.”","Accepting the Anthropic Principle would be like being dragged before a firing squad of MSK<0> . Upon firing , all 100 miss . The subject would not conclude that MSK<1> should n’t be surprised at the improbability of MSK<0> . MSK<1> would not say , MSK<2> since I am here , there ’s nothing to be explained . MSK<2> ",This argument is fallacious.,1.0
