,argument,sa_argument,hypothesis,is_fallacy
1323,"Because the state profits from sex work, the state itself has strong incentives to continue to allow the commodification of women's bodies. \(Jeffreys, p. 174","Because the state profits from sex work , coref0 has strong incentives to continue to allow the commodification of women 's bodies . \ ( Jeffreys , p. 174 ",This argument is fallacious.,0
1324,"If there is need for human monitors, and those in power have ulterior motives, then their level of access to data could be put to use for nefarious purposes, such as harming political opponents.","If there is need for human monitors , and MSK<0> have ulterior motives , then MSK<0> level of access to data could be put to use for nefarious purposes , such as harming political opponents . ",This argument is fallacious.,0
1325,"The fact that meat eating and production contributes to climate change is not an argument for complete abstention from eating meat, it is only an argument for reducing the impact of meat eating, either through reduction in per capital amounts eaten or more sustainable farming practices.","MSK<0> is not an MSK<1> for complete abstention from MSK<2> MSK<3> , MSK<0> is only an MSK<1> for MSK<4> the impact of MSK<3> MSK<2> , either through MSK<4> in per capital amounts MSK<2> or more sustainable farming practices . ",This argument is fallacious.,0
1326,"Legalised sex work normalises the idea that individuals have a right to use their body in whatever form they wish. This, in turn, weakens societal stigma attached to women who break sexual norms.","Legalised MSK<1> work normalises the idea that MSK<0> have a right to use MSK<0> body in whatever form MSK<0> wish . This , in turn , weakens societal stigma attached to women who break MSK<1> norms . ",This argument is fallacious.,0
1327,"Individual men being worse relationship partners, even on a wide scale, is not gender inequity.","Individual men being worse relationship partners , even on a wide scale , is not gender inequity . ",This argument is fallacious.,0
1328,"When sex work is legal, potential clients have no reason to go looking in the kind of spaces and forums that illegally trafficked sex workers are advertised, which will cut off demand for this and significantly reduce trafficking.","When MSK<0> work is legal , potential clients have no reason to go looking in the kind of spaces and forums that illegally trafficked MSK<0> workers are advertised , which will cut off demand for this and significantly reduce trafficking . ",This argument is fallacious.,0
1329,"If able to choose one among a democratic Israel, peace, a Greater Israel and Israel with a Jewish majority, the latter is the most popular option among Israeli Jews \(PSR, p. 14","If able to choose one among a democratic MSK<0> , peace , a Greater MSK<0> and MSK<0> with a MSK<0> majority , the latter is the most popular option among MSK<0> MSK<0> \ ( PSR , p. 14 ",This argument is fallacious.,0
1330,"Al-Qaeda's hatred towards the US and their willingness to commit terror attacks makes them dangerous. As long as Al-Qaeda exists, it can become a relevant threat to the US again, even if it's not currently one.","MSK<0> hatred towards MSK<1> and MSK<2> willingness to commit terror attacks makes MSK<2> dangerous . As long as MSK<0> exists , MSK<0> can become a relevant threat to MSK<1> again , even if MSK<0> 's not currently one . ",This argument is fallacious.,0
1331,"Unlike the existence of an ancient Jewish sovereign over this land, there has never been a Palestinian state, nor, until recently, did Palestinians have a separate identity. They saw themselves as part of a larger Arab Syria \(Bard, p. 3","Unlike the existence of an ancient Jewish sovereign over this land , there has never been a MSK<1> state , nor , until recently , did MSK<0> have a separate identity . MSK<0> saw MSK<0> as part of a larger MSK<1> Syria \ ( Bard , p. 3 ",This argument is fallacious.,0
1332,"For various reasons \(including citizens abroad outnumbering, and therefore having a bigger impact on elections than local voters\), some countries \(like Ireland have never put in place a system of absentee voting. It is unlikely that they will because of implementing compulsory voting.","For various reasons \ ( including citizens abroad outnumbering , and therefore having a bigger impact on MSK<1> than local MSK<1> \ ) , some countries \ ( like Ireland have never put in place a system of absentee MSK<0> . It is unlikely that they will because of implementing compulsory MSK<0> . ",This argument is fallacious.,0
1333,"The classical definition attempts to define God in a non-spiritual manner, simply as an all powerful being. However, this doesn't hold up to the common view of God which is always as a spiritual leader.","The classical MSK<1> attempts to MSK<1> MSK<0> in a MSK<2> manner , simply as an all powerful being . However , this doesn't hold up to the common view of MSK<0> which is always as a MSK<2> leader . ",This argument is fallacious.,0
1334,"Minority votes are often suppressed by political parties who have effectively given up on garnering their votes. This can be seen in the cases of Republicans suppressing African American voters, the BJP suppressing Muslim votes in India, and Arab votes being suppressed in Israel.","MSK<0> are often MSK<1> by political parties who have effectively given up on garnering MSK<0> MSK<2> . This can be seen in the cases of Republicans MSK<1> African American voters , the BJP MSK<1> MSK<3> MSK<2> in India , and MSK<3> MSK<2> being MSK<1> in Israel . ",This argument is fallacious.,0
